lasso,elastic,rf,gradientBoost
0.8140478262147354,0.7893465570247237,0.9412194322535778,0.9516789804193584
-0.0,-0.0,0.016050063763529396,0.02485218357103243
0.11690399625519414,0.11658539778224528,0.04273050398289274,0.02346883600960919
